;;;Benzin;Benzin;Benzin;Benzin;Benzin;Benzin;Benzin;Benzin;Benzin;Benzin;Diesel;Diesel;Diesel;Diesel;Diesel;Diesel;Diesel;Diesel;Diesel;Diesel;Gas;Gas;Gas;Gas;Gas;Gas;Gas;Gas;Gas;Gas;Elektro;Elektro;Elektro;Elektro;Elektro;Elektro;Elektro;Elektro;Elektro;Elektro;Hybrid (ohne Plug-in);Hybrid (ohne Plug-in);Hybrid (ohne Plug-in);Hybrid (ohne Plug-in);Hybrid (ohne Plug-in);Hybrid (ohne Plug-in);Hybrid (ohne Plug-in);Hybrid (ohne Plug-in);Hybrid (ohne Plug-in);Hybrid (ohne Plug-in);Plug-in-Hybrid;Plug-in-Hybrid;Plug-in-Hybrid;Plug-in-Hybrid;Plug-in-Hybrid;Plug-in-Hybrid;Plug-in-Hybrid;Plug-in-Hybrid;Plug-in-Hybrid;Plug-in-Hybrid;Sonstige Kraftstoffarten;Sonstige Kraftstoffarten;Sonstige Kraftstoffarten;Sonstige Kraftstoffarten;Sonstige Kraftstoffarten;Sonstige Kraftstoffarten;Sonstige Kraftstoffarten;Sonstige Kraftstoffarten;Sonstige Kraftstoffarten;Sonstige Kraftstoffarten;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt;Insgesamt
;;;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6 (ohne 6d und 6d-temp);Euro 6d-temp;Euro 6d;Sonstige;Insgesamt;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6 (ohne 6d und 6d-temp);Euro 6d-temp;Euro 6d;Sonstige;Insgesamt;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6 (ohne 6d und 6d-temp);Euro 6d-temp;Euro 6d;Sonstige;Insgesamt;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6 (ohne 6d und 6d-temp);Euro 6d-temp;Euro 6d;Sonstige;Insgesamt;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6 (ohne 6d und 6d-temp);Euro 6d-temp;Euro 6d;Sonstige;Insgesamt;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6 (ohne 6d und 6d-temp);Euro 6d-temp;Euro 6d;Sonstige;Insgesamt;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6 (ohne 6d und 6d-temp);Euro 6d-temp;Euro 6d;Sonstige;Insgesamt;Euro 1;Euro 2;Euro 3;Euro 4;Euro 5;Euro 6 (ohne 6d und 6d-temp);Euro 6d-temp;Euro 6d;Sonstige;Insgesamt
01.01.2022;14389;Torgau-Oschatz, Landkreis (bis 31.07.2008);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;14511;Chemnitz, kreisfreie Stadt;730;3244;3532;22066;20639;20665;10888;3863;1493;87120;78;768;2059;3633;9914;10085;4733;1447;185;32902;1;75;79;248;127;79;60;32;9;710;-;-;-;-;-;-;-;-;1199;1199;-;-;-;55;214;402;859;1657;-;3187;-;-;-;-;5;45;217;941;-;1208;-;-;-;4;36;1;1;-;14;56;809;4087;5670;26006;30935;31277;16758;7940;2900;126382
01.01.2022;14521;Erzgebirgskreis;1280;5418;5460;36012;34578;33986;16468;4914;2811;140927;114;1340;3704;6172;18418;17293;6248;1925;236;55450;5;69;74;421;178;103;72;64;9;995;-;-;-;-;-;-;-;-;1030;1030;-;1;-;21;176;429;1080;1770;1;3478;-;-;-;-;7;73;257;793;1;1131;-;-;-;10;41;-;-;-;1;52;1399;6828;9238;42636;53398;51884;24125;9466;4089;203063
01.01.2022;14522;Mittelsachsen, Landkreis;1214;5355;5475;35014;29334;26708;12634;3640;2583;121957;158;1530;3848;6385;17445;15276;5475;1534;256;51907;7;85;109;535;250;144;89;64;13;1296;-;-;-;-;-;-;-;-;944;944;-;-;-;42;210;382;847;1532;1;3014;-;-;-;-;7;58;210;692;-;967;-;-;-;10;54;-;-;-;2;66;1379;6970;9432;41986;47300;42568;19255;7462;3799;180151
01.01.2022;14523;Vogtlandkreis;991;4015;3549;24367;22481;22665;11441;2964;2461;94934;104;911;2668;4016;11798;11541;4433;1248;248;36967;4;37;64;281;125;60;62;29;2;664;-;-;-;-;-;-;-;-;909;909;-;-;-;29;189;393;782;1485;-;2878;-;-;-;-;5;53;175;568;-;801;-;-;-;10;26;1;-;-;3;40;1099;4963;6281;28703;34624;34713;16893;6294;3623;137193
01.01.2022;14524;Zwickau, Landkreis;1046;4933;5148;34284;31600;31023;15296;4577;2872;130779;108;1088;3014;5366;15428;15202;6028;1797;220;48251;8;103;89;416;189;108;89;66;10;1078;-;-;-;-;-;-;-;-;1420;1420;-;-;-;38;229;406;1123;1693;-;3489;-;-;-;-;10;88;227;905;-;1230;-;-;-;14;46;-;-;-;7;67;1162;6124;8251;40118;47502;46827;22763;9038;4529;186314
01.01.2022;14612;Dresden, kreisfreie Stadt;1492;7145;7157;42015;35098;34336;17888;6671;3028;154830;235;1835;4227;7304;19040;18262;9407;3210;590;64110;20;138;153;693;280;225;89;46;21;1665;-;-;-;-;-;-;-;-;2100;2100;-;-;-;127;582;1165;1772;3092;2;6740;-;-;-;-;16;143;459;1849;-;2467;-;-;-;17;66;-;-;-;14;97;1747;9118;11537;50156;55082;54131;29615;14868;5755;232009
01.01.2022;14625;Bautzen, Landkreis;1372;6700;6485;37778;28615;25540;12013;3704;2799;125006;133;1469;4158;6678;16636;14542;5181;1586;297;50680;5;101;133;619;162;93;58;49;8;1228;-;-;-;-;-;-;-;-;974;974;-;-;-;45;265;482;779;1512;1;3084;-;-;-;-;7;75;264;636;-;982;-;-;-;14;69;1;-;-;3;87;1510;8270;10776;45134;45754;40733;18295;7487;4082;182041
01.01.2022;14626;Görlitz, Landkreis;1161;6061;5747;32852;23997;20189;9491;2676;2082;104256;121;1196;2921;4901;11476;9943;3341;993;265;35157;5;93;111;457;123;72;51;34;12;958;-;-;-;-;-;-;-;-;581;581;-;-;-;53;174;273;513;1044;-;2057;-;-;1;-;10;46;132;449;-;638;-;1;-;8;63;-;1;-;1;74;1287;7351;8780;38271;35843;30523;13529;5196;2941;143721
01.01.2022;14627;Meißen, Landkreis;1226;5552;4901;28022;20891;19462;9004;2891;2192;94141;127;1246;3220;5283;12729;11458;4311;1457;261;40092;9;79;82;386;138;108;68;45;15;930;-;-;-;-;-;-;-;-;825;825;-;-;-;49;259;502;788;1180;-;2778;-;-;-;-;3;49;164;563;-;779;-;-;-;17;48;-;-;-;-;65;1362;6877;8203;33757;34068;31579;14335;6136;3293;139610
01.01.2022;14628;Sächsische Schweiz-Osterzgebirge, Landkreis;1162;5043;5055;28845;23145;20791;9997;3007;2246;99291;147;1276;3082;4947;12908;11422;4242;1273;255;39552;6;65;83;412;152;100;78;58;15;969;-;-;-;-;-;-;-;-;939;939;-;-;-;39;259;573;813;1391;-;3075;-;-;-;-;6;59;256;626;2;949;-;-;-;14;47;1;-;-;-;62;1315;6384;8220;34257;36517;32946;15386;6355;3457;144837
01.01.2022;14713;Leipzig, kreisfreie Stadt;1657;7533;8345;44770;36386;35864;17882;6575;2988;162000;140;1382;3805;6558;16770;17149;8252;2994;706;57756;30;230;163;751;351;274;154;80;27;2060;-;-;-;-;-;-;-;-;2793;2793;-;-;2;116;563;1133;1818;3433;2;7067;-;-;-;-;15;159;516;1855;-;2545;-;-;-;19;70;-;-;-;14;103;1827;9145;12315;52214;54155;54579;28622;14937;6530;234324
01.01.2022;14729;Leipzig, Landkreis;1197;5079;5039;30318;24044;22498;10572;3027;2670;104444;111;1083;3126;5467;14016;14044;5185;1394;266;44692;6;95;128;517;261;179;84;41;12;1323;-;-;-;-;-;-;-;-;1204;1204;-;-;-;31;174;366;923;1456;-;2950;-;-;-;-;4;105;207;726;-;1042;-;-;-;8;52;-;-;-;4;64;1314;6257;8293;36341;38551;37192;16971;6644;4156;155719
01.01.2022;14730;Nordsachsen, Landkreis;1036;4116;3819;23129;17828;16682;7808;2415;2203;79036;73;842;2449;4278;10738;10384;3833;1058;238;33893;7;45;75;327;175;92;53;24;5;803;-;-;-;-;-;-;-;-;671;671;-;-;-;19;115;279;636;1079;-;2128;-;-;-;-;1;54;215;455;-;725;-;-;1;3;28;1;-;-;2;35;1116;5003;6344;27756;28885;27492;12545;5031;3119;117291
01.01.2022;15001;Dessau-Roßlau, kreisfreie Stadt;248;1440;1501;8061;7136;6959;3350;1042;393;30130;31;207;640;1022;3199;3164;1219;404;63;9949;1;8;33;100;81;38;26;7;1;295;-;-;-;-;-;-;-;-;294;294;-;-;-;19;55;153;324;441;-;992;-;-;-;-;2;22;65;224;-;313;-;-;-;3;18;-;-;-;-;21;280;1655;2174;9205;10491;10336;4984;2118;751;41994
01.01.2022;15002;Halle (Saale), kreisfreie Stadt;652;2778;3075;18369;16025;16124;8252;2520;983;68778;55;399;1346;2620;6751;6942;2812;947;145;22017;6;62;78;298;137;89;66;24;5;765;-;-;-;-;-;-;-;-;689;689;-;-;-;52;179;393;749;1319;-;2692;-;-;-;-;10;49;123;559;-;741;-;-;1;14;34;-;-;-;15;64;713;3239;4500;21353;23136;23597;12002;5369;1837;95746
01.01.2022;15003;Magdeburg, kreisfreie Stadt;773;3087;3574;21098;18294;17616;8876;2715;2285;78318;70;520;1603;3442;9245;8648;3681;1317;224;28750;2;54;58;268;140;79;62;32;8;703;-;-;-;-;-;-;-;-;893;893;-;-;-;28;155;304;766;1236;-;2489;-;-;-;-;10;80;207;750;1;1048;-;-;-;8;23;1;-;-;4;36;845;3661;5235;24844;27867;26728;13592;6050;3415;112237
01.01.2022;15081;Altmarkkreis Salzwedel;404;1899;1541;9326;7137;6166;2677;658;861;30669;69;579;1504;2603;6373;5457;1597;334;134;18650;-;25;36;152;69;42;19;7;3;353;-;-;-;-;-;-;-;-;309;309;-;-;-;12;34;122;188;267;-;623;-;-;-;-;2;19;117;162;-;300;-;-;-;3;15;1;-;-;-;19;473;2503;3081;12096;13630;11807;4598;1428;1307;50923
01.01.2022;15082;Anhalt-Bitterfeld, Landkreis;698;3182;3284;18332;15420;14821;7007;1857;1113;65714;72;601;1574;2851;7683;7622;2858;741;123;24125;3;41;42;186;76;52;32;17;7;456;-;-;-;-;-;-;-;-;434;434;-;-;-;21;85;248;535;807;-;1696;-;-;-;-;8;32;103;316;-;459;-;-;-;9;27;-;-;-;-;36;773;3824;4900;21399;23299;22775;10535;3738;1677;92920
01.01.2022;15083;Börde, Landkreis;650;3165;3030;19648;16580;15891;7427;1869;1376;69636;87;783;2230;4345;11409;10618;3435;796;177;33880;4;53;78;304;132;50;29;19;6;675;-;-;-;-;-;-;-;-;639;639;-;1;-;11;66;185;490;720;-;1473;-;-;-;-;2;52;140;410;-;604;-;-;-;7;18;-;-;-;2;27;741;4002;5338;24315;28207;26796;11521;3814;2200;106934
01.01.2022;15084;Burgenlandkreis;701;3175;3460;20073;16740;15935;7664;2153;1333;71234;57;637;1819;3283;9047;8540;2973;961;113;27430;3;48;65;283;196;112;56;31;6;800;-;-;-;-;-;-;-;-;495;495;-;-;-;27;92;217;616;907;-;1859;-;-;-;-;6;56;152;376;-;590;-;-;-;12;40;-;-;-;3;55;761;3860;5344;23678;26121;24860;11461;4428;1950;102463
01.01.2022;15085;Harz, Landkreis;782;3642;3582;22285;18942;18739;9198;2630;1712;81512;102;886;2697;4483;12367;11773;3930;1114;239;37591;7;68;68;346;213;136;112;76;6;1032;-;-;-;-;-;-;-;-;919;919;-;-;2;25;109;288;624;1163;1;2212;-;-;-;-;11;73;145;553;-;782;-;-;-;8;34;-;-;-;-;42;891;4596;6349;27147;31676;31009;14009;5536;2877;124090
01.01.2022;15086;Jerichower Land, Landkreis;389;1801;1900;10392;8083;7577;3644;997;925;35708;61;480;1249;2172;5653;5058;1657;415;133;16878;3;35;26;146;54;24;19;10;5;322;-;-;-;-;-;-;-;-;334;334;-;-;-;9;74;154;311;399;-;947;-;-;-;-;1;25;69;207;-;302;-;1;-;-;20;1;-;-;-;22;453;2317;3175;12719;13885;12839;5700;2028;1397;54513
01.01.2022;15087;Mansfeld-Südharz, Landkreis;700;2555;2437;14347;12384;12920;6124;1872;1046;54385;76;497;1442;2499;7474;7401;2480;769;114;22752;5;28;45;147;68;30;30;21;1;375;-;-;-;-;-;-;-;-;369;369;-;-;1;21;85;202;443;796;-;1548;-;-;-;-;-;27;65;269;-;361;-;-;-;4;27;-;1;-;-;32;781;3080;3925;17018;20038;20580;9143;3727;1530;79822
01.01.2022;15088;Saalekreis;785;3335;3581;20751;18302;19244;9383;2536;1411;79328;60;622;1848;3298;10123;10052;4105;1084;176;31368;-;62;64;314;165;86;46;43;13;793;-;-;-;-;-;-;-;-;628;628;-;-;-;26;153;383;864;1122;-;2548;-;-;-;-;6;54;165;495;-;720;-;-;-;4;42;-;-;-;-;46;845;4019;5493;24393;28791;29819;14563;5280;2228;115431
01.01.2022;15089;Salzlandkreis;700;3513;3659;20722;17374;16483;7747;2131;1107;73436;59;617;1786;3399;9262;9352;3044;787;127;28433;3;36;69;317;108;79;46;30;10;698;-;-;-;-;-;-;-;-;469;469;-;-;-;24;129;332;594;804;-;1883;-;-;-;-;4;29;108;339;-;480;-;-;-;11;41;-;-;-;1;53;762;4166;5514;24473;26918;26275;11539;4091;1714;105452
01.01.2022;15090;Stendal, Landkreis;488;2525;2209;12341;9054;7624;3523;958;1091;39813;54;615;1802;3350;7395;6148;1934;511;144;21953;-;30;34;186;78;32;29;14;6;409;-;-;-;-;-;-;-;-;359;359;-;-;-;14;60;183;276;498;-;1031;-;-;-;-;2;15;77;220;-;314;-;-;-;1;15;-;-;-;-;16;542;3170;4045;15892;16604;14002;5839;2201;1600;63895
01.01.2022;15091;Wittenberg, Landkreis;648;2964;2951;15288;12095;11449;4854;1390;1097;52736;57;511;1553;2396;6544;6335;2097;535;143;20171;8;33;43;206;101;69;58;17;7;542;-;-;-;-;-;-;-;-;340;340;-;-;-;17;114;266;406;665;-;1468;-;-;-;-;-;38;75;260;-;373;1;-;-;6;27;2;-;-;1;37;714;3508;4547;17913;18881;18159;7490;2867;1588;75667
01.01.2022;15101;Dessau, kreisfreie Stadt (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15151;Anhalt-Zerbst, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15153;Bernburg, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15154;Bitterfeld, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15159;Köthen, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15171;Wittenberg, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15202;Halle (Saale), kreisfreie Stadt (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15256;Burgenlandkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15260;Mansfelder Land, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15261;Merseburg-Querfurt, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15265;Saalkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15266;Sangerhausen, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15268;Weißenfels, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15303;Magdeburg, kreisfreie Stadt (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15352;Aschersleben-Staßfurt, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15355;Bördekreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15357;Halberstadt, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15358;Jerichower Land, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15362;Ohrekreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15363;Stendal, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15364;Quedlinburg, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15367;Schönebeck, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15369;Wernigerode, Landkreis (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;15370;Altmarkkreis Salzwedel (bis 30.06.2007);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;16051;Erfurt, kreisfreie Stadt;568;2677;2755;16859;14633;15443;8301;2953;1112;65301;46;557;1438;2943;8631;8984;4068;1638;165;28470;4;38;72;264;141;76;49;26;12;682;-;-;-;-;-;-;-;-;1090;1090;-;-;-;26;115;268;672;1292;1;2374;-;-;-;-;8;68;219;786;1;1082;-;-;-;2;23;1;-;-;1;27;618;3272;4265;20094;23551;24840;13309;6695;2382;99026
01.01.2022;16052;Gera, kreisfreie Stadt;270;1309;1322;8020;7377;7488;4031;1321;659;31797;28;233;734;1308;3889;3737;1486;440;72;11927;2;18;33;147;42;17;12;9;2;282;-;-;-;-;-;-;-;-;353;353;-;-;-;12;80;159;373;677;-;1301;-;-;-;-;2;17;72;254;-;345;-;-;-;4;7;-;-;-;1;12;300;1560;2089;9491;11397;11418;5974;2701;1087;46017
01.01.2022;16053;Jena, kreisfreie Stadt;446;1213;1247;7375;6761;7105;3420;1106;582;29255;50;345;776;1262;3955;4131;2163;734;114;13530;1;15;28;114;50;42;11;5;-;266;-;-;-;-;-;-;-;-;466;466;-;-;-;23;105;229;365;649;1;1372;-;-;-;-;1;34;86;337;-;458;-;-;-;2;16;-;-;-;-;18;497;1573;2051;8776;10888;11541;6045;2831;1163;45365
01.01.2022;16054;Suhl, kreisfreie Stadt;99;351;397;2599;3201;3646;2025;660;253;13231;15;119;281;484;1859;1987;778;294;32;5849;1;8;5;39;14;10;8;9;-;94;-;-;-;-;-;-;-;-;141;141;-;-;-;4;38;120;129;334;-;625;-;-;-;-;-;8;31;125;-;164;-;-;-;-;6;-;-;-;1;7;115;478;683;3126;5118;5771;2971;1422;427;20111
01.01.2022;16055;Weimar, kreisfreie Stadt;199;775;790;5023;4435;4636;2591;1037;378;19864;23;214;509;844;2677;2697;1234;510;68;8776;5;17;17;72;32;19;18;5;3;188;-;-;-;-;-;-;-;-;811;811;-;-;-;11;53;109;198;338;-;709;-;-;-;-;1;19;64;239;-;323;-;-;-;4;6;-;-;-;-;10;227;1006;1316;5954;7204;7480;4105;2129;1260;30681
01.01.2022;16056;Eisenach, kreisfreie Stadt (bis 30.06.2021);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
01.01.2022;16061;Eichsfeld, Landkreis;427;1522;1340;10280;8924;8589;4288;1023;1097;37490;55;404;1261;2511;7191;6705;2202;611;126;21066;1;20;38;186;120;42;46;18;6;477;-;-;-;-;-;-;-;-;509;509;-;-;-;3;30;95;348;435;1;912;-;-;-;-;4;35;81;339;1;460;-;-;-;1;11;-;-;-;-;12;483;1946;2639;12981;16280;15466;6965;2426;1740;60926
01.01.2022;16062;Nordhausen, Landkreis;273;1447;1395;9209;7630;6750;3612;1172;550;32038;36;355;918;1533;4476;4269;1579;519;59;13744;-;15;31;120;42;24;21;8;1;262;-;-;-;-;-;-;-;-;275;275;-;-;1;4;28;83;271;423;1;811;-;-;-;-;2;24;79;252;-;357;-;-;-;4;6;-;-;-;3;13;309;1817;2345;10870;12184;11150;5562;2374;889;47500
01.01.2022;16063;Wartburgkreis;592;2349;2414;16041;14946;15450;7513;2285;1357;62947;75;660;1856;3128;9815;9080;2979;948;158;28699;1;32;62;249;128;64;33;33;8;610;-;-;-;-;-;-;-;-;642;642;-;-;2;19;88;251;583;910;-;1853;-;-;-;-;5;38;149;411;-;603;-;-;-;3;26;-;-;-;-;29;668;3041;4334;19440;25008;24883;11257;4587;2165;95383
01.01.2022;16064;Unstrut-Hainich-Kreis;337;1584;1581;10707;8842;8576;3820;1229;813;37489;41;394;1100;2087;5985;5611;1751;484;96;17549;1;31;42;157;64;28;8;3;6;340;-;-;-;-;-;-;-;-;422;422;-;-;-;8;50;176;282;382;-;898;-;-;-;-;3;30;130;289;-;452;-;-;-;3;5;-;-;-;-;8;379;2009;2723;12962;14949;14421;5991;2387;1337;57158
